"X","Y","C1hA","0kxZ","tvMX","OlYb","7rk5","F39L","VNSF","tkxI"
"10.0","8.0","-85","-94","-79","-86","-92","-82","-98","-100"
"10.0","8.0","-85","-90","-79","-90","-92","-81","-98","-100"
"10.0","8.0","-85","-90","-78","-90","-92","-81","-98","-100"
"10.0","8.0","-85","-90","-78","-92","-92","-92","-98","-100"
"10.0","8.0","-85","-90","-78","-92","-92","-92","-98","-100"
"10.0","8.0","-85","-93","-78","-92","-92","-92","-96","-100"
"10.0","8.0","-81","-93","-78","-86","-94","-92","-96","-100"
"10.0","8.0","-81","-93","-78","-86","-94","-86","-96","-100"
"10.0","8.0","-81","-93","-71","-86","-94","-86","-96","-100"
"10.0","8.0","-81","-93","-71","-86","-94","-86","-96","-100"
"10.0","8.0","-81","-93","-71","-86","-94","-85","-96","-100"
"10.0","8.0","-81","-90","-71","-86","-94","-85","-96","-100"
"10.0","8.0","-81","-90","-71","-86","-94","-84","-96","-100"
"10.0","8.0","-81","-90","-71","-88","-94","-84","-96","-100"
"10.0","8.0","-81","-90","-71","-88","-94","-84","-96","-101"
"10.0","8.0","-81","-92","-71","-93","-94","-84","-96","-101"
"10.0","8.0","-81","-92","-81","-93","-92","-76","-96","-101"
"10.0","8.0","-80","-97","-81","-93","-92","-76","-96","-101"
"10.0","8.0","-80","-97","-71","-92","-92","-76","-96","-101"
"10.0","8.0","-83","-97","-71","-89","-92","-83","-96","-101"
"10.0","8.0","-83","-93","-71","-89","-92","-77","-96","-100"
"10.0","8.0","-80","-93","-78","-90","-94","-77","-96","-100"
"10.0","8.0","-84","-90","-78","-90","-94","-77","-96","-100"
"10.0","8.0","-84","-90","-80","-90","-94","-84","-96","-100"
"10.0","8.0","-81","-96","-80","-89","-94","-84","-96","-100"
"10.0","8.0","-79","-90","-80","-89","-94","-77","-96","-100"
"10.0","8.0","-79","-90","-80","-89","-92","-84","-96","-98"
"10.0","8.0","-79","-90","-80","-88","-92","-84","-96","-98"
"10.0","8.0","-81","-90","-80","-88","-92","-76","-96","-101"
"10.0","8.0","-81","-90","-81","-93","-92","-86","-96","-101"
"10.0","8.0","-81","-88","-81","-93","-92","-86","-96","-99"
"10.0","8.0","-80","-88","-71","-93","-92","-86","-98","-101"
"10.0","8.0","-80","-91","-71","-93","-92","-86","-98","-101"
"10.0","8.0","-84","-91","-71","-93","-92","-86","-98","-101"
"10.0","8.0","-84","-91","-71","-93","-92","-86","-98","-101"
"10.0","8.0","-84","-91","-71","-93","-93","-86","-98","-98"
"10.0","8.0","-81","-91","-71","-85","-93","-76","-98","-99"
"10.0","8.0","-81","-91","-79","-93","-93","-76","-99","-99"
"10.0","8.0","-84","-91","-71","-93","-93","-86","-99","-99"
"10.0","8.0","-84","-91","-80","-85","-93","-86","-99","-99"
"10.0","8.0","-84","-91","-80","-93","-94","-86","-99","-99"
"14.0","8.0","-91","-84","-68","-90","-97","-71","-86","-90"
"14.0","8.0","-91","-84","-69","-90","-97","-71","-86","-90"
"14.0","8.0","-91","-84","-69","-90","-97","-73","-86","-90"
"14.0","8.0","-91","-84","-71","-93","-97","-73","-86","-90"
"14.0","8.0","-91","-84","-71","-93","-93","-73","-83","-90"
"14.0","8.0","-91","-84","-72","-93","-93","-74","-83","-94"
"14.0","8.0","-91","-84","-72","-96","-93","-74","-88","-94"
"14.0","8.0","-91","-84","-72","-86","-93","-70","-88","-96"
"14.0","8.0","-84","-84","-69","-86","-94","-70","-88","-96"
"14.0","8.0","-84","-84","-65","-86","-94","-70","-87","-96"
"14.0","8.0","-84","-84","-65","-97","-91","-70","-82","-96"
"14.0","8.0","-84","-84","-65","-88","-91","-70","-82","-90"
"14.0","8.0","-84","-87","-70","-88","-91","-70","-85","-90"
"14.0","8.0","-84","-87","-70","-92","-92","-70","-85","-90"
"14.0","8.0","-84","-87","-70","-92","-91","-70","-82","-90"
"14.0","8.0","-84","-94","-70","-92","-91","-70","-85","-96"
"14.0","8.0","-84","-85","-70","-90","-91","-68","-85","-96"
"14.0","8.0","-84","-85","-70","-90","-91","-68","-87","-96"
"14.0","8.0","-84","-85","-65","-90","-92","-68","-87","-95"
"14.0","8.0","-84","-97","-65","-95","-92","-76","-83","-95"
"14.0","8.0","-84","-97","-66","-95","-92","-71","-83","-95"
"14.0","8.0","-84","-97","-66","-94","-90","-71","-84","-94"
"14.0","8.0","-84","-90","-66","-94","-90","-77","-86","-94"
"14.0","8.0","-84","-90","-68","-94","-97","-77","-86","-94"
"14.0","8.0","-84","-86","-68","-94","-94","-77","-86","-94"
"14.0","8.0","-85","-86","-68","-94","-94","-77","-87","-94"
"14.0","8.0","-85","-86","-68","-94","-91","-77","-87","-94"
"14.0","8.0","-85","-90","-66","-94","-91","-77","-87","-94"
"14.0","8.0","-93","-90","-66","-94","-97","-74","-88","-104"
"14.0","8.0","-87","-90","-66","-94","-97","-74","-88","-100"
"14.0","8.0","-90","-90","-66","-94","-97","-74","-88","-100"
"14.0","8.0","-90","-95","-66","-94","-97","-74","-88","-100"
"14.0","8.0","-90","-95","-67","-95","-97","-74","-88","-100"
"14.0","8.0","-90","-95","-67","-95","-97","-74","-88","-100"
"14.0","8.0","-90","-87","-66","-95","-97","-73","-88","-100"
"14.0","8.0","-90","-87","-66","-94","-97","-73","-88","-100"
"14.0","8.0","-90","-94","-66","-94","-97","-73","-86","-90"
"14.0","8.0","-90","-94","-66","-94","-90","-75","-86","-90"
"14.0","8.0","-90","-86","-66","-94","-90","-75","-86","-90"
"14.0","8.0","-90","-86","-68","-102","-90","-75","-83","-90"
"14.0","8.0","-90","-94","-68","-102","-90","-72","-83","-90"
"14.0","8.0","-90","-86","-68","-102","-90","-66","-83","-90"
"14.0","8.0","-84","-86","-68","-100","-90","-66","-83","-90"
"14.0","8.0","-84","-95","-68","-100","-90","-66","-83","-90"
"14.0","8.0","-84","-95","-68","-100","-91","-72","-83","-90"
"14.0","8.0","-84","-95","-66","-100","-91","-66","-83","-90"
"14.0","8.0","-84","-95","-66","-100","-91","-75","-83","-90"
"14.0","8.0","-86","-95","-66","-99","-91","-75","-83","-90"
"14.0","8.0","-86","-92","-66","-99","-91","-75","-83","-90"
"14.0","8.0","-85","-92","-66","-99","-91","-75","-83","-90"
"14.0","8.0","-85","-92","-68","-99","-91","-72","-83","-90"
"14.0","8.0","-85","-92","-67","-93","-91","-66","-83","-90"
"14.0","8.0","-85","-85","-67","-93","-91","-66","-83","-90"
"14.0","8.0","-85","-85","-67","-98","-91","-66","-83","-90"
"14.0","8.0","-85","-85","-68","-98","-91","-73","-83","-90"
"14.0","8.0","-86","-90","-68","-98","-95","-73","-83","-90"
"14.0","8.0","-89","-91","-67","-98","-95","-73","-83","-90"
"14.0","8.0","-89","-91","-66","-98","-91","-73","-88","-90"
"14.0","8.0","-89","-92","-66","-98","-91","-73","-88","-90"
"14.0","8.0","-89","-92","-67","-98","-96","-72","-88","-90"
"14.0","8.0","-89","-92","-67","-98","-96","-72","-88","-90"
"14.0","8.0","-89","-92","-67","-98","-91","-72","-88","-90"
"14.0","8.0","-89","-92","-68","-100","-91","-72","-88","-90"
"14.0","8.0","-89","-92","-68","-100","-91","-72","-88","-90"
"14.0","8.0","-84","-92","-68","-100","-91","-72","-88","-90"
"14.0","8.0","-84","-92","-67","-100","-90","-74","-87","-89"
"14.0","8.0","-85","-94","-67","-99","-90","-74","-86","-89"
"14.0","8.0","-85","-97","-66","-99","-90","-74","-87","-89"
"14.0","8.0","-88","-86","-68","-94","-97","-66","-87","-89"
"14.0","8.0","-84","-86","-67","-94","-97","-73","-87","-89"
"14.0","8.0","-84","-86","-67","-94","-97","-73","-88","-89"
"14.0","8.0","-85","-86","-67","-94","-97","-73","-88","-89"
"14.0","8.0","-84","-86","-67","-94","-97","-74","-88","-100"
"14.0","8.0","-89","-86","-67","-94","-96","-73","-87","-100"
"14.0","8.0","-89","-86","-66","-94","-96","-73","-87","-100"
"14.0","8.0","-85","-95","-66","-94","-96","-73","-87","-100"
"14.0","8.0","-91","-95","-66","-94","-96","-73","-88","-100"
"14.0","8.0","-91","-86","-66","-94","-96","-72","-88","-89"
"14.0","8.0","-85","-86","-68","-94","-96","-72","-88","-89"
"14.0","8.0","-85","-86","-68","-94","-96","-74","-88","-89"
"14.0","8.0","-91","-88","-68","-94","-94","-74","-88","-95"
"14.0","8.0","-91","-88","-68","-99","-94","-74","-88","-95"
"14.0","8.0","-91","-88","-68","-99","-94","-74","-88","-88"
"14.0","8.0","-91","-88","-68","-99","-94","-74","-88","-88"
"14.0","8.0","-91","-88","-68","-99","-94","-66","-88","-88"
"14.0","8.0","-91","-88","-68","-99","-94","-66","-84","-88"
"14.0","8.0","-85","-88","-68","-99","-94","-74","-84","-95"
"14.0","8.0","-85","-95","-68","-99","-92","-74","-84","-95"
"14.0","8.0","-85","-95","-68","-99","-92","-74","-88","-89"
"14.0","8.0","-85","-95","-67","-99","-95","-74","-88","-89"
"14.0","8.0","-85","-86","-68","-99","-95","-74","-88","-89"
"14.0","8.0","-85","-86","-68","-99","-100","-66","-88","-94"
"14.0","8.0","-85","-86","-67","-99","-100","-66","-84","-94"
"14.0","8.0","-86","-86","-67","-99","-100","-66","-88","-94"
"14.0","8.0","-86","-86","-67","-99","-100","-72","-88","-94"
"14.0","8.0","-91","-86","-66","-99","-100","-72","-88","-94"
"14.0","8.0","-85","-86","-66","-99","-92","-73","-88","-94"
"14.0","8.0","-85","-86","-66","-99","-92","-73","-88","-94"
"14.0","8.0","-85","-86","-66","-100","-92","-73","-88","-94"
"14.0","8.0","-85","-86","-67","-100","-92","-73","-88","-94"
"14.0","8.0","-85","-86","-68","-100","-92","-72","-88","-94"
"14.0","8.0","-85","-86","-68","-100","-93","-72","-88","-94"
"14.0","8.0","-85","-96","-68","-100","-93","-72","-88","-94"
"14.0","8.0","-85","-88","-67","-100","-93","-72","-84","-88"
"14.0","8.0","-85","-88","-67","-100","-93","-72","-88","-88"
"14.0","8.0","-85","-88","-67","-95","-92","-72","-88","-88"
"14.0","8.0","-85","-88","-67","-95","-92","-66","-88","-88"
"14.0","8.0","-85","-88","-67","-95","-91","-72","-88","-88"
"14.0","8.0","-85","-86","-67","-95","-91","-72","-88","-96"
"14.0","8.0","-85","-86","-67","-95","-91","-72","-84","-96"
"14.0","8.0","-86","-86","-67","-95","-91","-72","-84","-96"
"14.0","8.0","-86","-86","-67","-95","-92","-72","-84","-96"
"14.0","8.0","-86","-86","-67","-95","-98","-72","-84","-96"
"14.0","8.0","-86","-86","-67","-95","-98","-72","-84","-97"
"14.0","8.0","-86","-86","-67","-95","-98","-67","-84","-97"
"14.0","8.0","-86","-86","-68","-98","-98","-67","-84","-97"
"14.0","8.0","-86","-86","-68","-96","-97","-67","-84","-97"
"14.0","8.0","-93","-86","-68","-96","-97","-67","-84","-97"
"14.0","8.0","-93","-86","-68","-96","-97","-66","-84","-97"
"14.0","8.0","-93","-96","-68","-96","-97","-66","-84","-97"
"14.0","8.0","-93","-96","-68","-98","-97","-72","-84","-97"
"14.0","8.0","-93","-86","-68","-98","-97","-72","-84","-97"
"14.0","8.0","-93","-86","-68","-98","-97","-72","-84","-96"
"14.0","8.0","-93","-86","-68","-96","-97","-72","-84","-94"
"14.0","8.0","-93","-90","-66","-96","-97","-72","-88","-94"
"14.0","8.0","-93","-90","-66","-96","-92","-72","-84","-88"
"14.0","8.0","-85","-86","-66","-97","-92","-72","-88","-88"
"14.0","8.0","-85","-90","-66","-97","-92","-72","-88","-88"
"14.0","8.0","-85","-90","-66","-97","-95","-72","-88","-93"
"14.0","8.0","-85","-89","-66","-95","-95","-66","-88","-93"
"14.0","8.0","-85","-85","-66","-95","-94","-66","-88","-93"
"14.0","8.0","-85","-85","-68","-95","-94","-66","-88","-96"
"14.0","8.0","-86","-85","-68","-97","-94","-66","-88","-96"
"14.0","8.0","-86","-85","-68","-97","-94","-66","-84","-96"
"14.0","8.0","-86","-85","-66","-97","-94","-66","-84","-96"
"14.0","8.0","-84","-91","-68","-96","-96","-66","-88","-96"
"14.0","8.0","-84","-90","-68","-96","-93","-66","-88","-96"
"14.0","8.0","-84","-90","-68","-96","-93","-66","-88","-88"
"14.0","8.0","-86","-90","-68","-96","-93","-66","-88","-88"
"14.0","8.0","-86","-96","-68","-97","-93","-66","-88","-88"
"14.0","8.0","-86","-92","-66","-97","-93","-66","-88","-96"
"14.0","8.0","-86","-85","-66","-97","-93","-66","-83","-87"
"14.0","8.0","-86","-98","-66","-97","-93","-66","-83","-87"
"14.0","8.0","-86","-98","-68","-98","-93","-66","-83","-99"
"14.0","8.0","-86","-98","-68","-98","-93","-74","-83","-99"
"14.0","8.0","-86","-98","-68","-98","-93","-67","-83","-99"
"14.0","8.0","-86","-98","-66","-98","-93","-67","-83","-99"
"14.0","8.0","-86","-98","-66","-98","-93","-67","-83","-99"
"14.0","8.0","-86","-95","-66","-98","-93","-67","-83","-99"
"14.0","8.0","-86","-95","-66","-98","-93","-67","-83","-99"
"18.0","8.0","-91","-94","-78","-87","-95","-70","-85","-89"
"18.0","8.0","-91","-90","-78","-88","-95","-88","-85","-88"
"18.0","8.0","-91","-90","-86","-88","-95","-88","-94","-95"
"18.0","8.0","-91","-94","-76","-88","-95","-88","-94","-95"
"18.0","8.0","-91","-94","-76","-88","-84","-70","-94","-95"
"18.0","8.0","-91","-94","-76","-88","-84","-70","-94","-92"
"18.0","8.0","-91","-94","-79","-88","-84","-71","-94","-92"
"18.0","8.0","-91","-94","-79","-88","-84","-71","-94","-94"
"18.0","8.0","-91","-94","-79","-88","-84","-71","-94","-99"
"18.0","8.0","-91","-94","-79","-88","-83","-71","-94","-99"
"18.0","8.0","-91","-94","-79","-88","-92","-71","-94","-99"
"18.0","8.0","-91","-94","-79","-89","-92","-71","-88","-99"
"18.0","8.0","-91","-90","-75","-89","-92","-71","-88","-99"
"18.0","8.0","-91","-96","-85","-89","-92","-83","-92","-98"
"18.0","8.0","-91","-96","-79","-89","-92","-83","-86","-98"
"18.0","8.0","-91","-96","-79","-86","-92","-83","-88","-98"
"18.0","8.0","-96","-91","-85","-90","-92","-70","-88","-98"
"18.0","8.0","-91","-91","-85","-90","-92","-70","-88","-88"
"18.0","8.0","-91","-91","-75","-89","-92","-70","-88","-88"
"18.0","8.0","-91","-91","-75","-90","-83","-70","-92","-88"
"18.0","8.0","-91","-92","-75","-90","-83","-70","-92","-88"
"18.0","8.0","-91","-92","-80","-88","-83","-70","-92","-88"
"18.0","8.0","-91","-92","-84","-88","-83","-70","-88","-88"
"18.0","8.0","-91","-92","-84","-88","-96","-70","-85","-93"
"18.0","8.0","-91","-100","-84","-90","-96","-82","-90","-93"
"18.0","8.0","-91","-100","-83","-90","-96","-82","-92","-93"
"18.0","8.0","-91","-100","-80","-90","-96","-82","-92","-93"
"18.0","8.0","-91","-100","-80","-89","-99","-82","-92","-93"
"18.0","8.0","-92","-97","-83","-89","-99","-82","-92","-93"
"18.0","8.0","-92","-97","-83","-90","-93","-78","-85","-93"
"18.0","8.0","-92","-97","-83","-90","-93","-78","-85","-87"
"18.0","8.0","-95","-97","-77","-90","-93","-78","-85","-87"
"18.0","8.0","-95","-97","-77","-90","-93","-78","-85","-87"
"18.0","8.0","-95","-91","-77","-90","-98","-77","-89","-93"
"18.0","8.0","-95","-101","-76","-88","-98","-77","-89","-93"
"18.0","8.0","-95","-93","-76","-88","-98","-70","-89","-99"
"18.0","8.0","-95","-93","-76","-88","-98","-70","-88","-94"
"18.0","8.0","-95","-93","-86","-88","-98","-70","-88","-94"
"18.0","8.0","-95","-93","-86","-88","-98","-71","-88","-94"
"18.0","8.0","-96","-93","-86","-88","-98","-71","-88","-89"
"18.0","8.0","-96","-93","-86","-92","-98","-71","-88","-89"
"18.0","8.0","-96","-93","-86","-92","-95","-71","-88","-89"
"18.0","8.0","-96","-93","-86","-88","-95","-71","-88","-89"
"18.0","8.0","-96","-93","-86","-88","-95","-71","-86","-89"
"18.0","8.0","-96","-93","-77","-88","-95","-77","-86","-89"
"18.0","8.0","-96","-93","-77","-88","-95","-77","-86","-89"
"18.0","8.0","-96","-93","-77","-86","-95","-77","-86","-94"
"18.0","8.0","-96","-95","-77","-86","-95","-77","-93","-88"
"18.0","8.0","-93","-95","-77","-86","-84","-77","-93","-88"
"18.0","8.0","-92","-95","-80","-86","-84","-77","-88","-88"
"18.0","8.0","-92","-95","-80","-88","-95","-77","-92","-88"
"18.0","8.0","-92","-95","-80","-88","-95","-70","-92","-88"
"18.0","8.0","-92","-97","-80","-88","-95","-70","-92","-88"
"18.0","8.0","-91","-94","-81","-92","-96","-70","-88","-87"
"18.0","8.0","-91","-94","-77","-92","-93","-70","-92","-93"
"18.0","8.0","-91","-94","-88","-92","-93","-70","-92","-87"
"18.0","8.0","-91","-94","-88","-89","-84","-70","-92","-87"
"18.0","8.0","-91","-95","-84","-89","-84","-77","-92","-87"
"18.0","8.0","-91","-95","-84","-87","-84","-77","-92","-87"
"18.0","8.0","-91","-95","-84","-87","-95","-77","-93","-87"
"18.0","8.0","-91","-95","-88","-87","-84","-76","-93","-87"
"18.0","8.0","-91","-95","-84","-91","-84","-76","-89","-93"
"18.0","8.0","-92","-95","-84","-88","-84","-69","-89","-88"
"18.0","8.0","-92","-96","-86","-88","-84","-69","-89","-98"
"18.0","8.0","-92","-96","-86","-91","-90","-84","-89","-98"
"18.0","8.0","-92","-96","-86","-91","-90","-84","-93","-98"
"18.0","8.0","-92","-96","-79","-91","-90","-84","-93","-87"
"18.0","8.0","-92","-96","-79","-91","-90","-69","-93","-87"
"18.0","8.0","-92","-96","-79","-90","-92","-69","-85","-87"
"18.0","8.0","-92","-96","-84","-90","-92","-83","-85","-87"
"18.0","8.0","-92","-96","-84","-89","-92","-83","-85","-87"
"18.0","8.0","-92","-96","-84","-89","-92","-83","-94","-87"
"18.0","8.0","-92","-96","-84","-89","-92","-83","-90","-87"
"18.0","8.0","-93","-96","-84","-89","-92","-70","-90","-87"
"18.0","8.0","-93","-96","-78","-89","-92","-76","-86","-87"
"18.0","8.0","-93","-96","-78","-89","-92","-76","-86","-95"
"18.0","8.0","-93","-92","-78","-89","-92","-84","-86","-95"
"18.0","8.0","-93","-92","-79","-89","-92","-84","-86","-95"
"18.0","8.0","-93","-92","-79","-89","-84","-84","-86","-95"
"18.0","8.0","-93","-92","-79","-89","-92","-84","-88","-95"
"18.0","8.0","-93","-92","-79","-91","-92","-76","-88","-95"
"18.0","8.0","-93","-99","-79","-91","-92","-76","-88","-95"
"18.0","8.0","-93","-93","-79","-91","-92","-70","-85","-95"
"18.0","8.0","-93","-93","-81","-91","-92","-70","-85","-95"
"18.0","8.0","-92","-93","-81","-91","-83","-70","-85","-95"
"18.0","8.0","-92","-92","-81","-91","-83","-77","-85","-95"
"18.0","8.0","-92","-92","-81","-91","-92","-77","-85","-93"
"18.0","8.0","-92","-92","-79","-91","-92","-77","-92","-93"
"18.0","8.0","-92","-92","-77","-88","-92","-77","-92","-88"
"18.0","8.0","-92","-94","-77","-88","-92","-77","-92","-88"
"18.0","8.0","-94","-94","-78","-90","-98","-77","-93","-94"
"18.0","8.0","-94","-92","-80","-90","-98","-77","-88","-88"
"18.0","8.0","-94","-96","-80","-90","-83","-77","-88","-88"
"18.0","8.0","-94","-96","-80","-90","-83","-86","-88","-88"
"18.0","8.0","-94","-96","-80","-90","-83","-86","-88","-93"
"18.0","8.0","-90","-92","-80","-90","-83","-76","-93","-93"
"18.0","8.0","-93","-92","-82","-87","-83","-76","-84","-93"
"18.0","8.0","-93","-90","-82","-87","-92","-76","-84","-93"
"18.0","8.0","-93","-90","-82","-87","-92","-76","-84","-93"
"18.0","8.0","-93","-90","-82","-87","-92","-76","-84","-93"
"18.0","8.0","-93","-92","-82","-87","-92","-76","-88","-93"
"18.0","8.0","-93","-92","-82","-84","-92","-92","-88","-94"
"18.0","8.0","-92","-92","-82","-87","-88","-92","-88","-94"
"18.0","8.0","-92","-92","-78","-87","-88","-92","-88","-94"
"18.0","8.0","-94","-93","-78","-87","-88","-68","-85","-94"
"18.0","8.0","-94","-93","-78","-87","-93","-68","-85","-94"
"18.0","8.0","-94","-93","-77","-87","-93","-68","-87","-94"
"18.0","8.0","-94","-93","-77","-87","-93","-68","-87","-90"
"18.0","8.0","-94","-93","-78","-87","-93","-68","-87","-90"
"18.0","8.0","-93","-93","-78","-85","-93","-68","-87","-90"
"18.0","8.0","-93","-93","-78","-85","-93","-68","-85","-90"
"18.0","8.0","-93","-93","-78","-85","-93","-73","-85","-90"
"18.0","8.0","-93","-93","-78","-85","-93","-73","-85","-90"
"18.0","8.0","-93","-97","-78","-85","-83","-73","-98","-90"
"18.0","8.0","-93","-97","-77","-85","-95","-73","-98","-90"
"18.0","8.0","-93","-97","-77","-85","-88","-69","-98","-92"
"18.0","8.0","-93","-100","-77","-88","-88","-69","-98","-92"
"18.0","8.0","-93","-100","-77","-88","-88","-69","-84","-92"
"18.0","8.0","-93","-100","-77","-88","-88","-72","-84","-98"
"18.0","8.0","-93","-100","-79","-88","-88","-72","-84","-98"
"18.0","8.0","-93","-100","-81","-89","-82","-72","-84","-98"
"18.0","8.0","-90","-100","-81","-89","-97","-97","-84","-98"
"18.0","8.0","-90","-92","-81","-83","-88","-97","-84","-98"
"18.0","8.0","-90","-92","-81","-83","-82","-97","-86","-98"
"18.0","8.0","-90","-97","-81","-83","-82","-97","-86","-98"
"18.0","8.0","-90","-91","-81","-83","-82","-93","-84","-98"
"18.0","8.0","-94","-91","-81","-83","-82","-93","-84","-98"
"18.0","8.0","-94","-91","-81","-83","-82","-93","-84","-92"
"18.0","8.0","-94","-99","-81","-83","-82","-93","-86","-92"
"18.0","8.0","-92","-94","-82","-83","-87","-91","-99","-92"
"18.0","8.0","-92","-95","-79","-84","-83","-69","-99","-99"
"18.0","8.0","-92","-92","-79","-88","-83","-72","-99","-99"
"18.0","8.0","-92","-92","-77","-84","-83","-72","-99","-99"
"18.0","8.0","-92","-92","-78","-84","-83","-72","-99","-99"
"18.0","8.0","-92","-92","-83","-84","-84","-72","-101","-87"
"18.0","8.0","-92","-92","-79","-84","-84","-72","-101","-98"
"18.0","8.0","-94","-93","-79","-84","-84","-72","-101","-98"
"18.0","8.0","-94","-93","-79","-84","-84","-72","-99","-98"
